link_index,pokemon1_name,pokemon2_name,pokemon1_move,pokemon2_move,pokemon1_move_weight,pokemon2_move_weight,edge_weight,pokemon1_move_TTK,pokemon2_move_TTK,edge_TTK
9024,victreebel,kabuto,giga-drain,ice-beam,5.373134328358209,0.42524916943521596,4.947885158922993,1,3.0,2
9025,victreebel,kabutops,giga-drain,psycho-cut,2.9655172413793105,0.6378737541528239,2.327643487226487,1,2.0,1
9026,victreebel,dratini,sludge-wave,flamethrower,0.9417040358744395,0.39867109634551495,0.5430329395289246,2,3.0,1
9027,victreebel,dragonair,sludge-wave,flamethrower,0.6197718631178707,0.5116279069767442,0.10814395614112648,2,2.0,0
9028,tentacool,charmander,waterfall,thunder-punch,1.0684931506849316,0.7692307692307693,0.2992623814541623,1,2.0,1
9029,tentacool,squirtle,giga-drain,zen-headbutt,0.7074235807860262,0.6153846153846154,0.09203896540141077,2,2.0,0
9030,tentacool,caterpie,sludge-wave,bug-bite,0.935064935064935,0.1583710407239819,0.7766938943409532,2,7.0,5
9031,tentacool,metapod,sludge-wave,electroweb,0.7966804979253111,0.14660633484162897,0.6500741630836822,2,7.0,5
9032,tentacool,weedle,surf,bug-bite,0.9276018099547512,0.17647058823529413,0.751131221719457,2,6.0,4
9033,tentacool,kakuna,surf,electroweb,0.7835497835497836,0.14660633484162897,0.6369434487081546,2,7.0,5
9034,tentacool,pidgey,ice-beam,return,0.8868778280542986,0.6968325791855203,0.19004524886877827,2,2.0,0
9035,tentacool,spearow,ice-beam,return,0.9592760180995475,0.8687782805429864,0.0904977375565611,2,2.0,0
9036,tentacool,nidoran-f,surf,return,0.5378486055776892,0.4841628959276018,0.0536857096500874,2,3.0,1
9037,tentacool,clefairy,sludge-wave,thunder-punch,0.7153024911032029,0.6877828054298643,0.027519685673338623,2,2.0,0
9038,tentacool,vulpix,waterfall,zen-headbutt,1.144700460829493,0.5502262443438914,0.5944742164856016,1,2.0,1
9039,tentacool,jigglypuff,sludge-wave,last-resort,1.0350404312668464,0.9547511312217195,0.08028930004512691,1,2.0,1
9040,tentacool,zubat,ice-beam,brave-bird,0.8144796380090498,0.6838687782805429,0.13061085972850683,2,2.0,0
9041,tentacool,paras,sludge-wave,seed-bomb,1.080568720379147,0.7647058823529411,0.31586283802620585,1,2.0,1
9042,tentacool,diglett,liquidation,earthquake,1.826086956521739,1.588235294117647,0.23785166240409206,1,1.0,0
9043,tentacool,psyduck,giga-drain,zen-headbutt,0.8091286307053942,0.6515837104072398,0.15754492029815437,2,2.0,0
9044,tentacool,poliwag,giga-drain,bulldoze,1.0180995475113122,0.5972850678733032,0.420814479638009,1,2.0,1
9045,tentacool,abra,throat-chop,psychic,1.256544502617801,1.085972850678733,0.1705716519390681,1,1.0,0
9046,tentacool,bellsprout,ice-beam,power-whip,0.9045643153526971,0.8457013574660632,0.05886295788663387,2,2.0,0
9047,tentacool,geodude,surf,earthquake,2.9592760180995477,2.1312217194570136,0.8280542986425341,1,1.0,0
9048,tentacool,shellder,giga-drain,return,1.507462686567164,0.6153846153846154,0.8920780711825487,1,2.0,1
9049,tentacool,gastly,throat-chop,thunderbolt,0.8258706467661692,0.6968325791855203,0.12903806758064884,2,2.0,0
9050,tentacool,onix,surf,earthquake,2.360189573459716,1.3710407239819005,0.9891488494778153,1,1.0,0
9051,tentacool,krabby,giga-drain,return,1.507462686567164,0.9049773755656109,0.6024853110015532,1,2.0,1
9052,tentacool,exeggcute,sludge-wave,zen-headbutt,1.0114942528735633,0.8144796380090498,0.19701461486451355,1,2.0,1
9053,tentacool,chansey,waterfall,last-resort,0.47925117004680184,0.3574660633484163,0.12178510669838555,3,3.0,0
9054,tentacool,tangela,sludge-wave,power-whip,1.051660516605166,0.665158371040724,0.38650214556444207,1,2.0,1
9055,tentacool,horsea,giga-drain,return,1.507462686567164,0.4298642533936652,1.077598433173499,1,3.0,2
9056,tentacool,seadra,giga-drain,return,0.8366533864541833,0.6153846153846154,0.22126877106956788,2,2.0,0
9057,tentacool,staryu,giga-drain,thunderbolt,0.8955223880597015,0.5248868778280543,0.3706355102316472,2,2.0,0
9058,tentacool,magikarp,giga-drain,tackle,1.8895027624309393,0.08597285067873303,1.8035299117522063,1,12.0,11
9059,tentacool,ditto,sludge-wave,,0.5316455696202531,,0.5316455696202531,2,,-2
9060,tentacool,omanyte,giga-drain,earth-power,1.7061611374407584,0.6425339366515838,1.0636272007891745,1,2.0,1
9061,tentacool,omastar,giga-drain,earth-power,1.0676156583629892,0.7873303167420814,0.2802853416209078,1,2.0,1
9062,tentacool,kabuto,giga-drain,return,2.08955223880597,0.7239819004524887,1.3655703383534812,1,2.0,1
9063,tentacruel,bulbasaur,ice-beam,giga-drain,0.7878787878787878,0.28903654485049834,0.4988422430282895,2,4.0,2
9064,tentacruel,ivysaur,ice-beam,power-whip,0.5900383141762452,0.3441860465116279,0.24585226766461732,2,3.0,1
9065,tentacruel,charmander,waterfall,thunder-punch,1.610958904109589,0.3654485049833887,1.2455103991262004,1,3.0,2
9066,tentacruel,charmeleon,waterfall,thunder-punch,1.1066147859922177,0.42524916943521596,0.6813656165570018,1,3.0,2
9067,tentacruel,charizard,surf,earthquake,0.7373737373737373,0.6976744186046512,0.03969931876908617,2,2.0,0
9068,tentacruel,squirtle,giga-drain,zen-headbutt,1.0087336244541485,0.292358803986711,0.7163748204674375,1,4.0,3
9069,tentacruel,wartortle,giga-drain,zen-headbutt,0.752895752895753,0.3561461794019934,0.39674957349375956,2,3.0,1
9070,tentacruel,caterpie,sludge-wave,electroweb,1.341991341991342,0.08372093023255814,1.258270411758784,1,12.0,11
9071,tentacruel,metapod,sludge-wave,electroweb,1.1369294605809128,0.09568106312292358,1.0412483974579891,1,11.0,10
9072,tentacruel,butterfree,waterfall,psychic,0.6068965517241379,0.4053156146179402,0.20158093710619773,2,3.0,1
9073,tentacruel,weedle,surf,electroweb,1.330316742081448,0.08372093023255814,1.2465958118488898,1,12.0,11
9074,tentacruel,kakuna,surf,electroweb,1.12987012987013,0.09568106312292358,1.0341890667472062,1,11.0,10
9075,tentacruel,beedrill,waterfall,drill-run,0.6819188191881919,0.5322259136212625,0.14969290556692938,2,2.0,0
9076,tentacruel,pidgey,ice-beam,return,1.2760180995475112,0.33222591362126247,0.9437921859262488,1,4.0,3
9077,tentacruel,pidgeotto,ice-beam,return,0.8239700374531835,0.40863787375415284,0.4153321636990307,2,3.0,1
9078,tentacruel,pidgeot,ice-beam,return,0.5602605863192183,0.5116279069767442,0.04863267934247406,2,2.0,0
9079,tentacruel,rattata,sludge-wave,last-resort,1.109452736318408,0.5282392026578073,0.5812135336606006,1,2.0,1
9080,tentacruel,spearow,ice-beam,return,1.3846153846153846,0.40863787375415284,0.9759775108612317,1,3.0,2
9081,tentacruel,fearow,ice-beam,return,0.7011070110701108,0.5614617940199336,0.13964521705017718,2,2.0,0
9082,tentacruel,ekans,waterfall,earthquake,0.8246445497630331,0.53156146179402,0.29308308796901317,2,2.0,0
9083,tentacruel,pikachu,waterfall,volt-tackle,0.8758293838862559,0.7490033222591361,0.12682606162711973,2,2.0,0
9084,tentacruel,sandshrew,surf,earthquake,1.941908713692946,0.9568106312292359,0.9850980824637101,1,2.0,1
9085,tentacruel,nidoran-f,surf,return,0.7689243027888446,0.2292358803986711,0.5396884223901735,2,5.0,3
9086,tentacruel,nidorina,surf,stomping-tantrum,0.5480427046263345,0.4119601328903654,0.1360825717359691,2,3.0,1
9087,tentacruel,nidoran-m,surf,drill-run,0.8283261802575107,0.37076411960132893,0.45756206065618177,2,3.0,1
9088,tentacruel,nidorino,surf,stomping-tantrum,0.5855513307984791,0.46511627906976744,0.12043505172871166,2,3.0,1
9089,tentacruel,clefairy,sludge-wave,thunder-punch,1.0249110320284698,0.32558139534883723,0.6993296366796325,1,4.0,3
9090,tentacruel,clefable,sludge-wave,thunder-punch,0.6706948640483383,0.45182724252491696,0.21886762152342137,2,3.0,1
9091,tentacruel,vulpix,waterfall,zen-headbutt,1.7087557603686636,0.26046511627906976,1.4482906440895937,1,4.0,3
9092,tentacruel,ninetales,liquidation,zen-headbutt,0.7212543554006968,0.41461794019933557,0.30663641520136126,2,3.0,1
9093,tentacruel,jigglypuff,sludge-wave,last-resort,1.4797843665768193,0.45182724252491696,1.0279571240519023,1,3.0,2
9094,tentacruel,wigglytuff,sludge-wave,last-resort,0.833729216152019,0.627906976744186,0.20582223940783295,2,2.0,0
9095,tentacruel,zubat,ice-beam,brave-bird,1.167420814479638,0.3245681063122923,0.8428527081673458,1,4.0,3
9096,tentacruel,golbat,ice-beam,brave-bird,0.5567010309278351,0.5021096345514949,0.05459139637634014,2,2.0,0
9097,tentacruel,oddish,ice-beam,giga-drain,0.7878787878787878,0.3289036544850498,0.458975133393738,2,4.0,2
9098,tentacruel,gloom,ice-beam,petal-blizzard,0.6206896551724138,0.38205980066445183,0.23862985450796198,2,3.0,1
9099,tentacruel,vileplume,ice-beam,petal-blizzard,0.48109965635738833,0.45182724252491696,0.029272413832471367,3,3.0,0
9100,tentacruel,paras,sludge-wave,bullet-seed,1.5497630331753554,0.37076411960132893,1.1789989135740264,1,3.0,2
9101,tentacruel,parasect,sludge-wave,bullet-seed,0.9310344827586207,0.4634551495016611,0.46757933325695955,2,3.0,1
9102,tentacruel,venonat,waterfall,zen-headbutt,0.6068965517241379,0.32425249169435216,0.28264406002978576,2,4.0,2
9103,tentacruel,venomoth,waterfall,psychic,0.49110320284697506,0.4053156146179402,0.08578758822903487,3,3.0,0
9104,tentacruel,diglett,waterfall,earthquake,3.1080745341614904,0.7475083056478405,2.3605662285136497,1,2.0,1
9105,tentacruel,dugtrio,liquidation,earthquake,1.3364928909952607,1.2059800664451827,0.13051282455007795,1,1.0,0
9106,tentacruel,meowth,sludge-wave,last-resort,0.9230769230769231,0.45182724252491696,0.47124968055200617,2,3.0,1
9107,tentacruel,psyduck,giga-drain,synchronoise,1.1452282157676348,0.4119601328903654,0.7332680828772693,1,3.0,2
9108,tentacruel,golduck,giga-drain,future-sight,0.6478405315614618,0.44651162790697674,0.20132890365448508,2,3.0,1
9109,tentacruel,mankey,dazzling-gleam,earthquake,0.9592760180995475,0.6710963455149501,0.2881796725845974,2,2.0,0
9110,tentacruel,growlithe,waterfall,psychic-fangs,1.3625498007968126,0.5116279069767442,0.8509218938200684,1,2.0,1
9111,tentacruel,poliwag,giga-drain,bulldoze,1.4660633484162895,0.2857142857142857,1.1803490627020037,1,4.0,3
9112,tentacruel,poliwhirl,giga-drain,earthquake,1.018450184501845,0.5714285714285714,0.4470216130732736,1,2.0,1
9113,tentacruel,abra,throat-chop,psychic,1.8952879581151831,0.6877076411960132,1.20758031691917,1,2.0,1
9114,tentacruel,kadabra,throat-chop,future-sight,1.1312217194570136,0.8132890365448505,0.31793268291216303,1,2.0,1
9115,tentacruel,machop,dazzling-gleam,earthquake,0.896797153024911,0.6710963455149501,0.2257008075099609,2,2.0,0
9116,tentacruel,bellsprout,ice-beam,power-whip,1.2946058091286308,0.39767441860465114,0.8969313905239796,1,3.0,2
9117,tentacruel,weepinbell,ice-beam,power-whip,0.8782287822878229,0.46279069767441855,0.4154380846134043,2,3.0,1
9118,tentacruel,victreebel,ice-beam,leaf-blade,0.5714285714285714,0.5681063122923588,0.0033222591362126463,2,2.0,0
9119,tentacruel,tentacool,return,return,0.6515837104072398,0.2026578073089701,0.44892590309826974,2,5.0,3
9120,tentacruel,geodude,surf,earthquake,4.235294117647059,1.0066445182724253,3.2286495993746334,1,1.0,0
9121,tentacruel,graveler,surf,earthquake,2.8446215139442232,1.1561461794019934,1.6884753345422299,1,1.0,0
9122,tentacruel,golem,surf,earthquake,1.813953488372093,1.4053156146179402,0.4086378737541527,1,1.0,0
9123,tentacruel,ponyta,waterfall,high-horsepower,1.2398340248962656,0.6039867109634552,0.6358473139328104,1,2.0,1
9124,tentacruel,rapidash,surf,high-horsepower,0.8523985239852399,0.6877076411960132,0.1646908827892266,2,2.0,0
9125,tentacruel,slowpoke,giga-drain,earthquake,1.0093457943925233,0.5714285714285714,0.43791722296395186,1,2.0,1
9126,tentacruel,magnemite,mud-shot,thunderbolt,1.206282722513089,0.627906976744186,0.5783757457689029,1,2.0,1
9127,tentacruel,magneton,mud-shot,thunderbolt,0.7917012448132781,0.7674418604651163,0.024259384348161772,2,2.0,0
9128,tentacruel,doduo,ice-beam,return,1.3364928909952607,0.5382059800664452,0.7982869109288155,1,2.0,1
9129,tentacruel,dodrio,ice-beam,return,0.735632183908046,0.6677740863787376,0.06785809752930838,2,2.0,0
9130,tentacruel,seel,giga-drain,drill-run,0.7970479704797048,0.3169435215946844,0.48010444888502035,2,4.0,2
9131,tentacruel,dewgong,giga-drain,drill-run,0.5233644859813084,0.4365448504983389,0.08681963548296945,2,3.0,1
9132,tentacruel,grimer,surf,thunder-punch,0.5481727574750831,0.5049833887043189,0.04318936877076418,2,2.0,0
9133,tentacruel,shellder,giga-drain,return,2.1641791044776117,0.28903654485049834,1.8751425596271134,1,4.0,3
9134,tentacruel,cloyster,giga-drain,drill-run,1.2448132780082988,0.5561461794019934,0.6886670986063054,1,2.0,1
9135,tentacruel,gastly,throat-chop,thunderbolt,1.243781094527363,0.43853820598006643,0.8052428885472966,1,3.0,2
9136,tentacruel,haunter,throat-chop,thunderbolt,0.8225108225108225,0.49169435215946844,0.3308164703513541,2,3.0,1
9137,tentacruel,gengar,throat-chop,thunderbolt,0.5900383141762452,0.5514950166112956,0.038543297564949563,2,2.0,0
9138,tentacruel,onix,surf,earthquake,3.3838862559241707,0.6478405315614618,2.7360457243627088,1,2.0,1
9139,tentacruel,drowzee,throat-chop,psycho-cut,0.7279693486590039,0.47840531561461797,0.2495640330443859,2,3.0,1
9140,tentacruel,krabby,giga-drain,return,2.1641791044776117,0.42524916943521596,1.7389299350423957,1,3.0,2
9141,tentacruel,kingler,giga-drain,high-horsepower,1.099601593625498,0.8611295681063122,0.23847202551918567,1,2.0,1
9142,tentacruel,voltorb,sludge-wave,thunderbolt,0.7375565610859729,0.40863787375415284,0.32891868733182006,2,3.0,1
9143,tentacruel,exeggcute,sludge-wave,psychic,1.4482758620689655,0.43853820598006643,1.009737656088899,1,3.0,2
9144,tentacruel,cubone,surf,earthquake,1.3692946058091287,0.6976744186046512,0.6716201872044775,1,2.0,1
9145,tentacruel,koffing,surf,thunderbolt,0.8054298642533937,0.292358803986711,0.5130710602666827,2,4.0,2
9146,tentacruel,weezing,surf,thunderbolt,0.47601476014760147,0.3853820598006645,0.09063270034693699,3,3.0,0
9147,tentacruel,rhyhorn,surf,earthquake,3.1096345514950166,1.0564784053156147,2.053156146179402,1,1.0,0
9148,tentacruel,rhydon,surf,earthquake,2.034188034188034,1.504983388704319,0.5292046454837152,1,1.0,0
9149,tentacruel,chansey,waterfall,thunderbolt,0.726365054602184,0.2059800664451827,0.5203849881570013,2,5.0,3
9150,tentacruel,tangela,sludge-wave,giga-drain,1.5055350553505535,0.40863787375415284,1.0968971815964008,1,3.0,2
9151,tentacruel,horsea,giga-drain,return,2.1641791044776117,0.2026578073089701,1.9615212971686415,1,5.0,4
9152,tentacruel,seadra,giga-drain,return,1.1952191235059761,0.28903654485049834,0.9061825786554778,1,4.0,3
9153,tentacruel,goldeen,giga-drain,drill-run,1.1948051948051948,0.4186046511627907,0.776200543642404,1,3.0,2
9154,tentacruel,seaking,giga-drain,drill-run,0.6478405315614618,0.5441860465116279,0.10365448504983388,2,2.0,0
9155,tentacruel,staryu,giga-drain,thunderbolt,1.2835820895522387,0.33222591362126247,0.9513561759309763,1,4.0,3
9156,tentacruel,starmie,giga-drain,psycho-cut,0.7011494252873564,0.6677740863787376,0.03337533890861877,2,2.0,0
9157,tentacruel,mr-mime,poison-jab,future-sight,0.9909502262443439,0.7016611295681063,0.2892890966762376,2,2.0,0
9158,tentacruel,jynx,throat-chop,future-sight,0.8339483394833949,0.7893687707641197,0.04457956871927515,2,2.0,0
9159,tentacruel,magmar,waterfall,thunder-punch,1.062730627306273,0.5780730897009967,0.4846575376052764,1,2.0,1
9160,tentacruel,magikarp,giga-drain,tackle,2.718232044198895,0.04318936877076412,2.675042675428131,1,24.0,23
9161,tentacruel,ditto,sludge-wave,,0.759493670886076,,0.759493670886076,2,,-2
9162,tentacruel,eevee,waterfall,last-resort,0.6310756972111554,0.521594684385382,0.10948101282577338,2,2.0,0
9163,tentacruel,vaporeon,giga-drain,last-resort,0.41895261845386533,0.3953488372093023,0.023603781244563027,3,3.0,0
9164,tentacruel,flareon,waterfall,last-resort,1.0228782287822877,0.7009966777408638,0.3218815510414239,1,2.0,1
9165,tentacruel,omanyte,giga-drain,earth-power,2.4454976303317535,0.4053156146179402,2.040182015713813,1,3.0,2
9166,tentacruel,omastar,giga-drain,earth-power,1.5373665480427046,0.49169435215946844,1.045672195883236,1,3.0,2
9167,tentacruel,kabuto,giga-drain,return,2.985074626865672,0.34219269102990035,2.6428819358357716,1,3.0,2
9168,tentacruel,kabutops,giga-drain,psycho-cut,1.6551724137931034,0.6378737541528239,1.0172986596402795,1,2.0,1
9169,tentacruel,moltres,surf,brave-bird,0.6822429906542056,0.6019767441860465,0.08026624646815905,2,2.0,0
9170,tentacruel,dratini,ice-beam,outrage,0.9865470852017937,0.35116279069767437,0.6353842945041193,2,3.0,1
9171,tentacruel,dragonair,ice-beam,outrage,0.6539923954372624,0.4348837209302326,0.2191086745070298,2,3.0,1
9172,geodude,charmander,earthquake,focus-blast,1.8630136986301369,0.5972850678733032,1.2657286307568336,1,2.0,1
9173,geodude,charmeleon,earthquake,focus-blast,1.284046692607004,0.7493212669683259,0.5347254256386781,1,2.0,1
9174,geodude,caterpie,rock-blast,bug-bite,1.2883116883116885,0.1493212669683258,1.1389904213433628,1,7.0,6
9175,geodude,metapod,rock-blast,bug-bite,0.9261410788381744,0.12217194570135746,0.803969133136817,2,9.0,7
9176,geodude,weedle,rock-blast,bug-bite,1.4812669683257922,0.16289592760180996,1.3183710407239821,1,7.0,6
9177,geodude,kakuna,rock-blast,bug-bite,1.0306493506493508,0.13574660633484162,0.8949027443145092,1,8.0,7
9178,geodude,pidgey,rock-blast,air-slash,1.245610859728507,0.2805882352941177,0.9650226244343892,1,4.0,3
9179,geodude,pidgeotto,rock-blast,air-slash,0.8359550561797755,0.3600000000000001,0.4759550561797754,2,3.0,1
9180,geodude,pidgeot,rock-blast,air-slash,0.5816286644951141,0.4605882352941177,0.12104042920099639,2,3.0,1
9181,geodude,rattata,superpower,bubble-beam,1.8706467661691542,0.9049773755656109,0.9656693906035433,1,2.0,1
9182,geodude,spearow,rock-blast,drill-run,1.4812669683257922,0.3746606334841629,1.1066063348416293,1,3.0,2
9183,geodude,fearow,rock-blast,drill-run,0.7138007380073802,0.5131221719457014,0.20067856606167878,2,2.0,0
9184,geodude,pikachu,earthquake,surf,2.0331753554502368,1.9728506787330318,0.060324676717204984,1,1.0,0
9185,geodude,nidoran-f,earthquake,water-pulse,1.4223107569721116,1.1221719457013575,0.30013881127075415,1,1.0,0
9186,geodude,nidoran-m,earthquake,water-pulse,1.8412017167381973,1.1221719457013575,0.7190297710368398,1,1.0,0
9187,geodude,vulpix,earthquake,energy-ball,1.976958525345622,1.9728506787330318,0.004107846612590338,1,1.0,0
9188,geodude,diglett,earthquake,earth-power,1.795031055900621,1.1538461538461537,0.6411849020544673,1,1.0,0
9189,geodude,meowth,superpower,bubble-beam,1.7013574660633484,1.2126696832579185,0.4886877828054299,1,1.0,0
9190,geodude,growlithe,earthquake,close-combat,1.5776892430278884,0.6968325791855203,0.880856663842368,1,2.0,1
9191,geodude,ponyta,earthquake,solar-beam,1.4190871369294606,1.1149321266968324,0.30415501023262825,1,1.0,0
9192,geodude,magnemite,earthquake,steel-beam,2.9842931937172774,2.5472850678733034,0.43700812584397397,1,1.0,0
9193,geodude,doduo,rock-blast,jump-kick,1.1988625592417064,0.5955882352941176,0.6032743239475887,1,2.0,1
9194,geodude,voltorb,earthquake,signal-beam,1.669683257918552,0.43891402714932126,1.2307692307692308,1,3.0,2
9195,geodude,electrode,earthquake,signal-beam,1.0919540229885059,0.5882352941176471,0.5037187288708588,1,2.0,1
9196,geodude,koffing,earthquake,dark-pulse,1.004524886877828,0.6027149321266968,0.40180995475113124,1,2.0,1
9197,geodude,chansey,superpower,bubble-beam,1.344773790951638,1.1221719457013575,0.22260184525028048,1,1.0,0
9198,geodude,scyther,rock-blast,close-combat,1.2179359430604983,1.004524886877828,0.2134110561826703,1,1.0,0
9199,geodude,electabuzz,earthquake,focus-blast,1.2287822878228782,0.865158371040724,0.3636239167821542,1,2.0,1
9200,geodude,ditto,superpower,,1.2742616033755274,,1.2742616033755274,1,,-1
9201,geodude,eevee,superpower,synchronoise,1.1713147410358566,0.6063348416289592,0.5649798994068974,1,2.0,1
9202,geodude,jolteon,earthquake,shadow-ball,1.1845018450184501,0.8190045248868778,0.3654973201315723,1,2.0,1
9203,graveler,charmander,earthquake,focus-blast,2.1506849315068495,0.40159362549800803,1.7490913060088413,1,3.0,2
9204,graveler,charmeleon,earthquake,focus-blast,1.4708171206225682,0.503585657370518,0.9672314632520502,1,2.0,1
9205,graveler,charizard,rock-blast,solar-beam,1.3026262626262628,1.1434262948207172,0.15919996780554557,1,1.0,0
9206,graveler,caterpie,rock-blast,bug-bite,1.4815584415584417,0.11952191235059761,1.362036529207844,1,9.0,8
9207,graveler,metapod,rock-slide,bug-bite,1.2816597510373444,0.09561752988047809,1.1860422211568664,1,11.0,10
9208,graveler,weedle,rock-blast,bug-bite,1.7169230769230772,0.13147410358565736,1.58544897333742,1,8.0,7
9209,graveler,kakuna,rock-blast,bug-bite,1.1594805194805196,0.10756972111553785,1.0519107983649818,1,10.0,9
9210,graveler,pidgey,rock-blast,air-slash,1.4139366515837108,0.1911155378486056,1.2228211137351053,1,6.0,5
9211,graveler,pidgeotto,rock-blast,air-slash,0.9474157303370788,0.242390438247012,0.7050252920900668,2,5.0,3
9212,graveler,pidgeot,rock-blast,air-slash,0.6543322475570034,0.31231075697211164,0.34202149058489173,2,4.0,2
9213,graveler,rattata,superpower,grass-knot,2.1492537313432836,0.9402390438247012,1.2090146875185823,1,2.0,1
9214,graveler,spearow,rock-blast,drill-run,1.7169230769230772,0.2940239043824701,1.422899172540607,1,4.0,3
9215,graveler,fearow,rock-blast,drill-run,0.8236162361623618,0.401593625498008,0.4220226106643538,2,3.0,1
9216,graveler,ekans,earthquake,giga-drain,2.203791469194313,1.4342629482071714,0.7695285209871416,1,1.0,0
9217,graveler,pikachu,earthquake,grass-knot,2.345971563981043,1.4661354581673307,0.8798361058137121,1,1.0,0
9218,graveler,nidoran-f,earthquake,water-pulse,1.6374501992031874,0.7649402390438247,0.8725099601593627,1,2.0,1
9219,graveler,nidorina,earthquake,bubble-beam,1.206405693950178,1.0358565737051793,0.1705491202449987,1,1.0,0
9220,graveler,nidoran-m,earthquake,water-pulse,2.124463519313305,0.7649402390438247,1.35952328026948,1,2.0,1
9221,graveler,nidorino,earthquake,bubble-beam,1.4600760456273765,1.0358565737051793,0.4242194719221972,1,1.0,0
9222,graveler,vulpix,earthquake,energy-ball,2.28110599078341,1.3227091633466135,0.9583968274367967,1,1.0,0
9223,graveler,jigglypuff,heavy-slam,grass-knot,1.6226415094339623,1.3705179282868525,0.25212358114710987,1,1.0,0
9224,graveler,zubat,rock-blast,giga-drain,1.5485972850678735,1.1952191235059761,0.3533781615618974,1,1.0,0
9225,graveler,diglett,earthquake,earth-power,2.0683229813664594,0.7768924302788844,1.291430551087575,1,2.0,1
9226,graveler,dugtrio,earthquake,earth-power,1.0,0.9920318725099602,0.007968127490039834,1,2.0,1
9227,graveler,meowth,superpower,bubble-beam,1.9547511312217194,0.8286852589641435,1.126065872257576,1,2.0,1
9228,graveler,mankey,earthquake,close-combat,1.2262443438914028,0.9083665338645418,0.317877810026861,1,2.0,1
9229,graveler,growlithe,earthquake,close-combat,1.8167330677290836,0.5418326693227091,1.2749003984063745,1,2.0,1
9230,graveler,tentacool,earthquake,surf,2.4570135746606336,1.9840637450199203,0.4729498296407133,1,1.0,0
9231,graveler,geodude,earth-power,earthquake,1.3710407239819005,0.7529880478087649,0.6180526761731355,1,2.0,1
9232,graveler,ponyta,earthquake,solar-beam,1.6431535269709543,0.747410358565737,0.8957431684052173,1,2.0,1
9233,graveler,rapidash,earthquake,solar-beam,1.2066420664206643,0.8812749003984063,0.325367166022258,1,2.0,1
9234,graveler,magnemite,earthquake,steel-beam,3.424083769633508,1.710358565737052,1.713725203896456,1,1.0,0
9235,graveler,magneton,earthquake,steel-beam,2.141078838174274,2.089541832669323,0.051537005504950884,1,1.0,0
9236,graveler,farfetchd,rock-blast,leaf-blade,1.0324897959183674,1.00398406374502,0.02850573217334751,1,1.0,0
9237,graveler,doduo,rock-blast,low-kick,1.3751658767772512,0.5338645418326693,0.8413013349445819,1,2.0,1
9238,graveler,dodrio,rock-blast,trailblaze,0.79816091954023,0.6693227091633466,0.12883821037688348,2,2.0,0
9239,graveler,gastly,earthquake,giga-drain,2.970149253731343,2.8685258964143427,0.10162335731700045,1,1.0,0
9240,graveler,onix,earth-power,earth-power,1.09478672985782,0.7051792828685259,0.38960744698929406,1,2.0,1
9241,graveler,voltorb,earthquake,signal-beam,1.914027149321267,0.29880478087649404,1.615222368444773,1,4.0,3
9242,graveler,electrode,earthquake,signal-beam,1.2528735632183907,0.398406374501992,0.8544671887163987,1,3.0,2
9243,graveler,koffing,earthquake,shadow-ball,1.167420814479638,0.3386454183266932,0.8287753961529449,1,3.0,2
9244,graveler,weezing,earthquake,dark-pulse,0.7749077490774908,0.5306772908366534,0.24423045824083744,2,2.0,0
9245,graveler,rhyhorn,earth-power,earthquake,1.0066445182724253,0.8007968127490039,0.20584770552342135,1,2.0,1
9246,graveler,chansey,superpower,grass-knot,1.5507020280811232,1.1474103585657371,0.4032916695153861,1,1.0,0
9247,graveler,scyther,rock-blast,close-combat,1.3767971530249112,0.7888446215139442,0.587952531510967,1,2.0,1
9248,graveler,electabuzz,earthquake,focus-blast,1.4169741697416973,0.5800796812749004,0.8368944884667969,1,2.0,1
9249,graveler,magmar,earthquake,scorching-sands,1.4169741697416973,0.8924302788844621,0.5245438908572352,1,2.0,1
9250,graveler,magikarp,thunder-punch,hydro-pump,1.0939226519337018,0.7171314741035857,0.37679117783011606,1,2.0,1
9251,graveler,ditto,superpower,,1.4683544303797469,,1.4683544303797469,1,,-1
9252,graveler,eevee,superpower,synchronoise,1.346613545816733,0.4063745019920319,0.940239043824701,1,3.0,2
9253,graveler,jolteon,earthquake,shadow-ball,1.3616236162361623,0.549800796812749,0.8118228194234134,1,2.0,1
9254,graveler,flareon,earthquake,superpower,1.3616236162361623,0.9083665338645418,0.45325708237162055,1,2.0,1
9255,golem,charmander,earthquake,focus-blast,2.6301369863013697,0.2551495016611296,2.37498748464024,1,4.0,3
9256,golem,charmeleon,earthquake,focus-blast,1.7976653696498055,0.3215946843853821,1.4760706852644234,1,4.0,3
9257,golem,charizard,rock-blast,solar-beam,1.6032323232323236,0.7255813953488371,0.8776509278834864,1,2.0,1
9258,golem,caterpie,rock-blast,bug-bite,1.8036363636363641,0.08970099667774087,1.7139353669586233,1,12.0,11
9259,golem,metapod,rock-slide,bug-bite,1.5664730290456432,0.06976744186046512,1.4967055871851782,1,15.0,14
9260,golem,butterfree,rock-blast,giga-drain,2.508505747126437,1.654485049833887,0.8540206972925501,1,1.0,0
9261,golem,weedle,rock-blast,bug-bite,2.0872398190045254,0.09966777408637874,1.9875720449181467,1,11.0,10
9262,golem,kakuna,rock-slide,bug-bite,1.7423376623376625,0.07973421926910298,1.6626034430685595,1,13.0,12
